INFO 2026-01-07 18:32:21,393 autoreload Watching for file changes with StatReloader
INFO 2026-01-07 18:49:30,798 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 18:49:30,856 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 18:49:32,096 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:49:32,166 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:49:33,267 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:49:33,344 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:49:35,794 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:49:35,820 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:49:35,823 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:49:35,889 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:49:35,961 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:49:35,962 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:49:38,768 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:49:38,781 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:49:38,781 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:49:38,884 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:49:38,948 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:49:38,955 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:50:01,566 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:50:01,569 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:50:01,595 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:50:01,681 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:50:01,713 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:50:01,720 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:50:03,338 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:50:03,403 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:50:03,977 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 18:50:03,986 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 18:50:04,054 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 18:50:04,071 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 18:50:05,287 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:50:05,291 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:50:05,294 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:50:05,450 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:50:05,464 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:50:05,465 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:51:02,963 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:51:02,984 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:51:02,992 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:51:03,085 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:51:03,097 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:51:03,108 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:51:03,835 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:51:03,958 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:51:04,558 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 18:51:04,561 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 18:51:04,645 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 18:51:04,645 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 18:52:25,395 log "POST /api/auth/login/ HTTP/1.1" 200 145
INFO 2026-01-07 18:52:25,533 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:52:25,643 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:52:25,670 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:52:25,714 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:25,785 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:52:25,817 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:25,853 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:25,983 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:32,650 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:32,654 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:52:32,656 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:52:32,760 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:32,800 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:52:32,800 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:52:34,130 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:52:34,202 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:52:34,789 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 18:52:34,959 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 18:52:35,549 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 18:52:35,555 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 18:52:35,648 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 18:52:35,656 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 18:52:36,832 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:52:36,832 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:52:36,899 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:37,015 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:52:37,080 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:52:37,130 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:37,920 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:52:37,920 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:37,921 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:38,086 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:38,102 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:52:38,124 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:11,924 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:53:12,083 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:53:12,108 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:12,114 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:12,158 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:12,335 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:12,350 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:12,355 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:37,234 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:37,242 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:37,247 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:37,372 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:37,380 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:37,403 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:38,863 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:38,929 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:39,548 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:53:39,629 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:53:40,313 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:40,473 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:41,016 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:41,027 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:41,106 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:41,112 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:42,091 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:42,099 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:42,137 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:42,228 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:42,257 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:42,322 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:52,099 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:52,113 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:52,117 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:52,218 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:52,255 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:52,283 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:54,754 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:54,770 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:54,783 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:54,874 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:54,912 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:54,930 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:53:55,071 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:55,088 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:55,090 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:55,221 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:55,239 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:55,259 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:57,846 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:53:57,989 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:53:58,059 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:58,091 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:53:58,102 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:58,271 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:58,280 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:53:58,286 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:00,704 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:54:00,822 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:00,853 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:00,857 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:00,878 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:54:01,074 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:01,076 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:01,078 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:02,043 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:54:02,179 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:54:02,205 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:02,214 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:02,218 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:02,346 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:02,351 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:02,371 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:03,880 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:54:04,024 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:04,026 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:04,047 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:54:04,076 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:04,230 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:04,238 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:04,312 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:05,561 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:05,573 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:05,659 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:54:05,666 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:05,759 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:54:05,761 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:07,038 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:07,040 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:07,050 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:07,187 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:07,195 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:07,205 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:08,611 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:08,627 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:08,643 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:54:08,749 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:08,788 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:08,795 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:54:09,161 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:09,161 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:09,176 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:09,294 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:09,327 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:09,332 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:10,779 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:54:10,841 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:54:11,370 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:54:11,438 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:54:12,188 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:12,227 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:54:12,281 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:12,313 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:12,352 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:54:12,380 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:12,919 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:12,937 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:12,940 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:13,047 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:13,144 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:13,159 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:15,597 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:54:15,741 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:15,782 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:15,807 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:54:15,810 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:15,927 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:15,938 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:15,949 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:18,063 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:18,065 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:54:18,066 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:18,227 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:54:18,255 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:18,260 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:18,760 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:18,761 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:18,763 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:18,884 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:54:18,915 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:54:18,917 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:56:18,188 log "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2026-01-07 18:56:21,643 log "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2026-01-07 18:57:08,541 autoreload D:\Escritorio\Software el Campo\core\settings.py changed, reloading.
INFO 2026-01-07 18:59:09,500 autoreload Watching for file changes with StatReloader
INFO 2026-01-07 18:59:10,639 log "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
INFO 2026-01-07 18:59:12,755 log "POST /api/auth/login/ HTTP/1.1" 200 145
INFO 2026-01-07 18:59:12,800 log "OPTIONS /api/proyectos/ HTTP/1.1" 200 0
INFO 2026-01-07 18:59:12,902 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:59:12,931 log "OPTIONS /api/gastos/?proyecto=1 HTTP/1.1" 200 0
INFO 2026-01-07 18:59:12,939 log "OPTIONS /api/categorias/ HTTP/1.1" 200 0
INFO 2026-01-07 18:59:12,940 log "OPTIONS /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 0
INFO 2026-01-07 18:59:13,034 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:13,049 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:59:13,120 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:16,058 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:59:16,191 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:59:16,207 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:16,234 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:19,766 log "GET /api/proyectos/ HTTP/1.1" 200 181
INFO 2026-01-07 18:59:19,932 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:59:19,936 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:19,961 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:23,546 log "OPTIONS /api/proveedores/ HTTP/1.1" 200 0
INFO 2026-01-07 18:59:23,671 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:59:23,676 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:23,692 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:59:27,429 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:59:27,436 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:27,473 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:28,962 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:59:29,550 log "OPTIONS /api/albumes/ HTTP/1.1" 200 0
INFO 2026-01-07 18:59:29,624 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:59:30,934 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:59:31,311 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:59:31,327 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:31,358 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:32,476 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:59:32,489 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:59:32,491 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:33,096 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:33,107 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:59:33,111 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:35,335 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:59:36,507 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:59:36,509 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:36,520 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:59:37,129 log "GET /api/gastos/resumen_mensual/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:37,129 log "GET /api/categorias/ HTTP/1.1" 200 463
INFO 2026-01-07 18:59:37,138 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:38,332 log "GET /api/albumes/ HTTP/1.1" 200 115
INFO 2026-01-07 18:59:39,021 log "OPTIONS /api/carpetas/ HTTP/1.1" 200 0
INFO 2026-01-07 18:59:39,197 log "GET /api/carpetas/ HTTP/1.1" 200 2
INFO 2026-01-07 18:59:39,881 log "OPTIONS /api/materiales/ HTTP/1.1" 200 0
INFO 2026-01-07 18:59:39,882 log "OPTIONS /api/inventario-movimientos/ HTTP/1.1" 200 0
INFO 2026-01-07 18:59:39,978 log "GET /api/materiales/ HTTP/1.1" 200 2
INFO 2026-01-07 18:59:39,979 log "GET /api/inventario-movimientos/ HTTP/1.1" 200 2
INFO 2026-01-07 18:59:41,094 log "GET /api/proveedores/ HTTP/1.1" 200 2
INFO 2026-01-07 18:59:41,097 log "GET /api/gastos/?proyecto=1 HTTP/1.1" 200 2
INFO 2026-01-07 18:59:41,229 log "GET /api/categorias/ HTTP/1.1" 200 463
